,studentID,averagedCorrectness,averagedTimespent,totalNumProblems,numTopics,averagedComplexity,maxComplexity,minComplexity,averagedGoodworkTime,maxGoodworkTime,averagedEngagedTime_session,minEngagedTime_session,maxEngagedTime_session,averagedPointsEarned_session,maxPointsEarned_session,averagedNumWorkAttempted,averagedNumProbCompleted,averagedNumNewlyMasteredTopics,maxNumNewlyMasteredTopics,averagedWastedTime_session,averagedNumProblemsCorrect_session,maxNumProblemsCorrect_session,minNumProblemsCorrect_session,averagedEngagedTime_week,maxEngagedTime_week,minEngagedTime_week,averagedWastedTime_week,maxWastedTime,minWastedTime,averagedPointsEarned_week,maxPointsEarned_week,minPointsEarned,averagedWorksheetsAttempted,averagedNumProblemsCorrect_week,maxNumProblemsCorrect_week,minNumProblemsCorrect_week,averagedNumProblemsCompleted,maxNumProblemsCompleted,minNumProblemsCompleted,averagedNewlyMastedTopics,maxNewlyMastedTopics,numTrophiesEarned,averageRank,numberOfTestsCompleted,finishedCoursesNum,numAvatar
3168,276839,83.37142857,213.3714286,35,21,47.54285714,900,1,960.32,2614,1043.96,208,2769,308.88,1200,9.72,49.2,0.88,4,40.96,47.36,140,3,1535.235294,3588,293,60.23529412,893,0,454.2352941,1780,0,14.29411765,69.64705882,147,9,72.35294118,153,9,1.529411765,4,0,3,2,0,1
3169,276840,82.75757576,150.030303,33,17,69.42424242,900,1,758.6046512,3184,866.3488372,0,3780,376.3255814,1947,9.069767442,61.74418605,0.976744186,4,46.60465116,59.6744186,430,1,1773.952381,5725,124,95.42857143,425,0,770.5714286,2213,0,18.57142857,122.1904762,458,3,126.4285714,465,4,2.095238095,9,0,4.5,2,0,2
3170,276841,84.83870968,123.9354839,31,20,107,1000,1,776.5,842,889,837,941,255,300,9.5,38,1,1,0,36.5,37,36,1778,1778,1778,0,0,0,510,510,510,19,73,73,73,76,76,76,3,3,0,1,2,0,1
3171,276842,87.97368421,160.8421053,38,24,46.44736842,900,1,746.66,3070,868.88,0,3567,386.44,2658,9.44,67.42,0.86,8,24,64.88,269,0,2413.555556,6022,79,66.66666667,325,0,1073.444444,3048,140,26.22222222,180.2222222,655,9,187.2777778,667,10,2.777777778,8,2,5,2,0,4
3172,276843,95.30952381,253.8333333,42,21,88.73809524,1000,1,417.9655172,2407,478.8275862,0,2723,128.5172414,850,5.655172414,31.79310345,0.482758621,4,36.44827586,29.31034483,162,1,730.8421053,2723,0,55.63157895,569,0,196.1578947,850,0,8.631578947,44.73684211,162,2,48.52631579,167,2,0.789473684,4,0,2,2,0,2
3173,276844,92.13157895,162.5263158,38,21,118.2631579,1000,1,799.5163934,3088,863.5327869,0,3459,217.6557377,2182,6.819672131,54.21311475,0.5,7,21.18852459,52.91803279,376,1,3192.454545,10731,22,78.33333333,1560,0,804.6666667,2595,0,25.21212121,195.6363636,709,12,200.4242424,713,12,2.303030303,9,1,5.5,1,0,5
3174,276845,84.6969697,111.5757576,33,21,103.3636364,1000,1,747.6071429,2699,916.5,0,3136,418.6071429,2230,13.89285714,88.39285714,1.071428571,5,61.21428571,78.39285714,277,0,3207.75,13944,832,214.25,684,0,1465.125,5249,0,48.625,274.375,1277,17,309.375,1373,20,4.125,16,1,4,2,0,2
3175,276846,85.51612903,102.7741935,31,20,122.9354839,1000,1,505.4418605,2474,567.6046512,0,2921,232.4883721,1672,7.302325581,55.30232558,0.651162791,6,36.06976744,52.30232558,343,0,1627.133333,5263,83,103.4,502,0,666.4666667,2510,0,20.93333333,149.9333333,481,0,158.5333333,498,2,2.066666667,12,0,3.5,2,0,2
3176,276847,67.61538462,135.6153846,26,17,53.11538462,900,1,745.90625,2493,854.3125,0,2736,221.1875,1242,10.5,61.875,0.59375,2,40.625,54.15625,199,3,1518.777778,4129,380,72.22222222,523,0,393.2222222,1317,25,18.66666667,96.27777778,392,11,110,400,18,1.166666667,3,0,3,2,0,2
3177,276848,86.17948718,88.76923077,39,20,118.5384615,1000,1,651.4647887,2468,775.7746479,0,2848,264.6056338,2315,9.563380282,66.43661972,0.394366197,4,85.78873239,57.83098592,607,1,2754,10690,113,304.55,1249,0,939.35,6754,0,33.95,205.3,1278,4,235.85,1373,7,1.5,11,2,5,2,0,7
3178,276849,30.92,54.76,25,12,21,90,1,284.5,623,391.5,136,821,144.75,294,8,71.25,0.75,2,28.25,68,166,9,391.5,821,136,28.25,60,0,144.75,294,25,8,68,166,9,71.25,166,16,0.75,2,0,1,0,0,2
3179,276850,98.18604651,81.81395349,43,21,109.3953488,1000,1,916.2758621,6298,1036.681034,0,7048,485.9827586,8805,10.71551724,70.57758621,0.844827586,6,135.7672414,64.5,373,0,4453.888889,15052,68,583.2962963,1961,0,2087.925926,15585,0,46.03703704,277.1111111,1021,1,303.2222222,1039,6,3.703703704,14,1,6,2,0,4
3180,276851,86.64102564,180.5384615,39,20,118.0769231,1000,1,464.05,1990,514.15,0,2058,145,1677,5.4,32.125,0.4,3,98.825,29.675,177,0,1082.421053,2794,0,208.0526316,774,0,305.2631579,1797,0,11.36842105,62.47368421,200,3,67.63157895,215,5,0.947368421,3,0,2.5,1,0,1
3181,276852,85.21212121,164.3636364,33,23,51.3030303,900,1,769.4897959,2719,857.8979592,0,3071,268.122449,1442,8.93877551,64.40816327,0.755102041,4,51.69387755,61.46938776,306,5,2001.761905,5244,173,120.6190476,666,0,625.6190476,2372,0,20.85714286,143.4285714,553,22,150.2857143,564,24,1.857142857,5,0,4,1,0,2
3182,276853,93.64285714,149.3095238,42,23,106.8809524,1000,1,1019.777778,3283,1129.444444,0,3544,413.6825397,2035,10.01587302,71.82539683,0.888888889,4,17.04761905,68.20634921,405,0,4185.588235,13736,95,63.17647059,488,0,1533.058824,3947,10,37.11764706,252.7647059,665,8,266.1764706,812,8,3.647058824,10,2,5.5,2,0,4
3183,276854,80.97058824,157.1176471,34,19,112.1764706,1000,1,2296.789474,7348,2554.684211,140,8241,1082.263158,4040,24.42105263,177.4473684,2,7,38.26315789,166.1842105,639,7,5109.368421,12454,1923,76.52631579,426,0,2164.526316,7117,382,48.84210526,332.3684211,1232,89,354.8947368,1281,100,4.263157895,11,2,5.5,1,0,5
3184,276855,95.38888889,62.16666667,36,20,94.5,1000,1,678.3333333,2190,803.8461538,0,2397,1540.615385,7739,17.07692308,109.3333333,2.615384615,15,8.974358974,106.8461538,434,2,1567.5,4602,285,17.5,168,0,3004.2,14314,37,33.3,208.35,598,18,213.2,606,22,5.1,15,1,6.5,2,0,4
3185,276856,92.56410256,57.25641026,39,23,67.46153846,1000,1,724.4722222,2219,884.0277778,67,2744,1576.277778,6395,19.5,138.7777778,2.583333333,11,23.22222222,133.7222222,480,5,1768.055556,4552,300,46.44444444,263,0,3152.555556,12665,87,39,267.4444444,899,20,277.5555556,926,24,5.222222222,22,1,6,2,0,4
3186,276857,49.46428571,82.25,28,19,56,900,1,529.3928571,1915,620.4642857,0,2471,117.8214286,580,6.714285714,39.42857143,0.357142857,2,24,35.21428571,149,1,1240.928571,2515,162,48,279,0,235.6428571,780,0,13.42857143,70.42857143,159,9,78.85714286,172,10,0.857142857,2,0,2,2,0,2
3187,276858,81.85185185,284.8888889,27,16,81.33333333,900,1,509.3333333,1964,568.7666667,0,2303,110.5,1125,4.666666667,37.3,0.233333333,1,36.53333333,33.83333333,168,1,1312.538462,3588,235,84.30769231,596,0,255,1174,0,10.76923077,78.07692308,213,17,86.07692308,231,18,0.692307692,1,0,2.5,1,0,1
3188,276859,77.85714286,59.31428571,35,19,72.11428571,900,1,522.7333333,2091,627.7,25,2652,369.4666667,1799,11.9,89.23333333,0.9,5,22.5,82.36666667,320,10,1345.071429,3799,45,48.21428571,438,0,791.7142857,2240,0,25.5,176.5,576,12,191.2142857,674,12,2.214285714,5,0,3.5,2,0,3
3189,276860,55.66666667,143.6666667,12,12,88,900,1,270,348,329,247,411,243.5,450,6,39,0.5,1,0,36,67,5,329,411,247,0,0,0,243.5,450,37,6,36,67,5,39,68,10,0.5,1,0,1,1,0,1
3190,276861,80.18181818,121.5757576,33,20,73.15151515,900,1,508.6363636,2505,610.1363636,22,2750,300.1363636,1265,9.409090909,53.45454545,1,4,6.181818182,48.45454545,123,1,789.5882353,2772,117,8,88,0,388.4117647,1265,15,12.17647059,62.70588235,127,17,69.17647059,138,17,1.294117647,4,0,2.5,2,0,2
3191,276862,77.35,160.35,20,14,62.4,900,1,671.4883721,2862,723.7209302,0,3094,177.8604651,1585,4.860465116,37.93023256,0.325581395,2,26.30232558,36.62790698,307,3,2829.090909,7874,372,102.8181818,839,0,695.2727273,2460,0,19,143.1818182,519,15,148.2727273,537,24,1.818181818,6,0,3.5,1,0,1
3192,276863,61.34615385,95.23076923,26,15,50.15384615,900,1,517.5384615,1619,655.1538462,26,2109,202.0769231,642,14.30769231,74.61538462,0.846153846,3,102.6153846,59.15384615,209,1,1064.625,2109,331,166.75,405,0,328.375,675,160,23.25,96.125,209,26,121.25,230,58,1.375,3,0,1.5,2,0,2
3193,276864,56.57692308,73.53846154,26,13,81.46153846,900,1,313,822,379.125,20,1049,53.625,344,5.375,49.5,0.25,2,0,47.125,270,7,433.2857143,1069,91,0,0,0,61.28571429,364,0,6.142857143,53.85714286,290,7,56.57142857,292,7,0.285714286,2,0,1,2,0,2
3194,276865,84.94117647,76.73529412,34,18,66.88235294,900,1,683.8709677,2385,805.5483871,0,2729,509.1935484,3650,11.29032258,77.35483871,1.193548387,6,53.48387097,71.4516129,337,7,1248.6,5009,0,82.9,892,0,789.25,3650,0,17.5,110.75,385,7,119.9,396,8,1.85,6,0,4.5,2,0,3
3195,276866,89.63888889,92.30555556,36,24,84,1000,1,698.9444444,2389,845.8611111,0,2844,509.1388889,2825,10.97222222,65.08333333,1.083333333,7,51.27777778,60.25,228,0,2030.066667,7014,0,123.0666667,460,0,1221.933333,3086,0,26.33333333,144.6,452,3,156.2,472,4,2.6,9,0,4.5,2,0,3
3196,276867,95.51428571,79.68571429,35,20,129.8285714,1000,1,1270.609195,6527,1554.298851,0,7389,2322.229885,25994,21.03448276,131.0804598,2.137931034,15,52.71264368,118.8735632,777,0,5200.923077,23226,0,176.3846154,590,0,7770.538462,44810,0,70.38461538,397.7692308,1597,0,438.6153846,1858,3,7.269230769,30,3,9,2,0,6
3197,276868,67.22857143,86.34285714,35,20,49.22857143,900,1,1071.410256,4616,1260.974359,0,5088,917.4358974,9411,19.66666667,118.4102564,2.153846154,24,48.51282051,108.8974359,709,4,2588.315789,19668,302,99.57894737,426,0,1883.157895,26046,0,40.36842105,223.5263158,2192,9,243.0526316,2290,16,5.105263158,60,2,5.5,2,0,5
3198,276869,89.25714286,91.45714286,35,18,67.54285714,900,1,1444.146341,6944,1654.829268,0,7780,881.2926829,3952,17.09756098,154.6585366,1.56097561,8,21.58536585,146.9756098,722,0,3230.857143,12746,0,42.14285714,554,0,1720.619048,9196,0,33.38095238,286.952381,1443,0,301.952381,1534,1,3.142857143,16,2,5.5,2,556,4
3199,276870,59.74074074,100.6296296,27,16,139,1000,1,607.1960784,3073,729.9215686,0,3759,999.7058824,9216,15.94117647,105.2352941,1.705882353,9,71.84313725,96.41176471,550,0,1692.090909,8744,0,166.5454545,999,0,2317.5,14038,0,36.95454545,223.5,1159,0,243.9545455,1205,1,4.181818182,24,2,6,2,0,5
3200,276871,81.625,83.71875,32,18,113.5,1000,1,348.7647059,1213,422.2352941,0,1496,257.3529412,2331,8.411764706,71.82352941,0.823529412,7,80.23529412,63.41176471,435,1,552.1538462,2155,0,104.9230769,496,0,336.5384615,2760,0,11,82.92307692,435,1,93.92307692,445,2,1.076923077,9,0,2,2,0,2
3201,276872,76.25,121.9285714,28,20,55.82142857,900,1,737.6666667,2493,913.3333333,46,3283,90.33333333,490,8.333333333,54.33333333,0.333333333,2,0,50.5,109,3,913.3333333,3283,46,0,0,0,90.33333333,490,0,8.333333333,50.5,109,3,54.33333333,126,3,0.333333333,2,0,1,2,0,1
3202,276873,80.26470588,128.7647059,34,24,50.35294118,900,1,875.8108108,3964,1059.054054,0,4731,1464.189189,7527,21,140.7297297,3.135135135,15,29.35135135,133.6216216,573,2,2798.928571,18948,0,77.57142857,377,0,3869.642857,34181,0,55.5,353.1428571,2617,3,371.9285714,2728,7,8.357142857,69,2,6,2,0,7
3203,276874,80.51612903,167.0322581,31,20,46.93548387,900,1,365.8571429,886,435.1428571,0,1118,142.1428571,570,6.142857143,57.14285714,0.428571429,1,50.28571429,53.57142857,108,2,507.6666667,1118,0,58.66666667,206,0,165.8333333,620,0,7.166666667,62.5,108,2,66.66666667,110,2,0.666666667,1,0,1.5,1,0,2
3204,276875,67,81.35714286,28,15,18.03571429,90,1,1590.137931,7158,1904.586207,0,8532,905.4827586,4942,20.13793103,144.4827586,1.896551724,13,80.10344828,133.2068966,732,4,2630.142857,12268,186,110.6190476,526,0,1250.428571,5287,0,27.80952381,183.952381,799,10,199.5238095,862,14,2.714285714,14,0,5,2,0,3
3205,276876,85.10526316,245.5,38,22,111.9473684,1000,1,376.9032258,1726,424.6129032,0,1957,230,1580,5.290322581,39.32258065,0.548387097,4,30.93548387,37.16129032,218,0,1645.375,3196,146,119.875,634,0,891.25,2335,0,20.5,144,323,15,152.375,330,15,2.375,8,0,3,2,0,2
3206,276877,97.36363636,76.13636364,44,22,130.3181818,1000,1,1117.798165,7012,1290.330275,0,8066,1215.715596,12240,15.91743119,96.14678899,1.550458716,19,100.0550459,87.64220183,1064,0,9376.4,28733,0,727.0666667,2773,0,8834.2,40972,0,115.6666667,636.8666667,3633,0,698.6666667,3745,2,12.2,66,3,8.5,2,0,8
3207,276878,94.81395349,55.65116279,43,24,65.06976744,1000,1,1094.090909,3310,1232.363636,0,3709,1256.772727,5075,15.81818182,134,1.772727273,5,0.636363636,127.7727273,709,0,1594.823529,3709,180,0.823529412,14,0,1626.411765,5075,75,20.47058824,165.3529412,709,7,173.4117647,742,9,2.352941176,7,2,5,2,556,5
3208,276879,68.69230769,79.53846154,13,13,81.30769231,900,1,810.3095238,5270,925.8333333,0,5912,433.5714286,2960,10.71428571,102.047619,0.952380952,6,36.66666667,96.9047619,482,1,2046.578947,7149,0,81.05263158,667,0,958.4210526,5640,0,23.68421053,214.2105263,631,2,225.5789474,651,4,2.157894737,12,1,4.5,1,0,4
3209,276880,95.85,86.425,40,22,101.85,1000,1,689.7,2386,809.6666667,0,2817,734.6666667,3635,11.73333333,106.4333333,1.266666667,5,59.06666667,101.1,568,1,1428.823529,3630,173,104.2352941,528,0,1296.470588,5075,15,20.70588235,178.4117647,703,16,187.8235294,727,16,2.235294118,5,2,5,2,0,5
3210,276881,63.23076923,137.4615385,13,13,19,90,1,876.0454545,3753,988.8181818,0,4361,467.0454545,1820,11.22727273,91.40909091,0.954545455,4,72.22727273,86.81818182,574,10,1977.636364,6300,157,144.4545455,750,0,934.0909091,2115,75,22.45454545,173.6363636,669,10,182.8181818,695,18,2.090909091,5,0,3.5,1,0,2
3211,276882,95,84.86363636,44,23,61,900,1,950.2413793,2267,1078.344828,0,2677,777.7931034,3525,12.44827586,92.44827586,1.655172414,6,11.79310345,89.79310345,241,5,1645.894737,4175,0,18,112,0,1187.157895,3525,0,19,137.0526316,781,5,141.1052632,785,8,2.526315789,8,0,5,2,183,3
3212,276883,90.14285714,44.23809524,21,20,135.0952381,1000,1,791.4117647,1603,912.0588235,96,1842,489.8235294,1660,11.52941176,77.17647059,1.176470588,3,0,71.70588235,377,9,1409.545455,2672,463,0,0,0,757,2140,13,17.81818182,110.8181818,377,9,119.2727273,378,9,2.090909091,6,0,3.5,1,0,3
3213,276884,89.1875,101.53125,32,19,141.34375,1000,1,1279.565217,3215,1391.434783,0,3576,789.4347826,3170,14.47826087,116.6086957,1.739130435,6,25.17391304,114.3043478,660,2,1882.529412,4962,224,34.05882353,433,0,1068.058824,3365,145,19.58823529,154.6470588,700,7,157.7647059,703,8,2.411764706,7,1,4.5,2,0,4
3214,276885,96.14634146,92.56097561,41,23,87.65853659,1000,1,936.5675676,2876,1109.513514,0,3444,677.972973,3394,17.27027027,122.3243243,1.459459459,9,27.59459459,113.5135135,558,0,2160.631579,5391,0,53.73684211,414,0,1320.263158,5817,0,33.63157895,221.0526316,812,7,238.2105263,820,7,2.894736842,14,2,5,2,0,5
3215,276886,90.41666667,96,36,21,102.8611111,1000,1,622.6929134,3147,767.8110236,0,3739,214.7952756,1525,9.448818898,61.77952756,0.496062992,5,155.1417323,53.93700787,471,0,3482.571429,12778,132,703.6785714,3233,0,974.25,4848,0,42.85714286,244.6428571,1334,9,280.2142857,1437,9,2.607142857,9,2,5.5,2,0,4
3216,276887,62.27272727,194.5454545,11,11,99.63636364,900,1,734.28,3152,831.64,0,3460,545.36,3160,12.08,96.84,1,4,28.08,89.48,776,3,1732.583333,4271,307,58.5,608,0,1136.166667,3160,0,25.16666667,186.4166667,776,4,201.75,788,12,2.166666667,4,1,4,1,0,4
3217,276888,72.08,178.28,25,14,27.28,90,1,379.825,2129,432.975,0,2518,73.6,1320,4.725,25.875,0.2,2,26.025,22.25,127,0,1332.230769,4963,246,80.07692308,455,0,226.4615385,1565,0,14.53846154,68.46153846,320,2,79.61538462,330,4,0.846153846,3,0,2,2,0,2
3218,276889,84.14285714,113.6857143,35,20,40.97142857,900,1,846.173913,4021,944.7391304,0,4408,414.7391304,2130,8.608695652,70.32608696,0.782608696,4,43.34782609,67.93478261,379,0,2069.428571,5646,102,94.95238095,524,0,908.4761905,3160,0,18.85714286,148.8095238,567,7,154.047619,575,9,1.904761905,6,0,5,2,0,3
3219,276890,86.03030303,81.15151515,33,22,130.0909091,1000,1,1148.631579,2408,1334.473684,193,2748,1087.473684,3000,18.94736842,118.6842105,2.157894737,5,0,109.6315789,532,7,1491.470588,5074,193,0,0,0,1215.411765,3000,145,21.17647059,122.5294118,532,7,132.6470588,533,9,2.411764706,7,0,5,2,0,2
3220,276891,52.88888889,205.5555556,18,13,73.16666667,900,1,407.0576923,2419,463.6923077,0,2664,51.11538462,880,5.519230769,53.44230769,0.115384615,2,84.26923077,48.09615385,340,0,1507,4744,0,273.875,1960,0,166.125,880,0,17.9375,156.3125,763,0,173.6875,770,1,0.4375,2,0,2,1,0,2
3221,276892,93.43902439,67.75609756,41,24,107.4146341,1000,1,994.4230769,2886,1137.961538,126,3132,801.8076923,3160,12.96153846,102.8076923,1.5,4,5.653846154,100.0384615,602,3,1557.210526,6069,126,7.736842105,147,0,1097.210526,3160,0,17.73684211,136.8947368,602,4,140.6842105,605,6,2.210526316,7,0,5,2,556,3
3222,276893,87.81578947,98.86842105,38,21,64.84210526,900,1,560.4736842,2325,616.7631579,0,2532,146.6842105,1550,5.052631579,48.39473684,0.315789474,2,50.07894737,47.02631579,278,1,1674.071429,3406,0,135.9285714,904,0,398.1428571,1550,0,13.71428571,127.6428571,338,1,131.3571429,341,3,1.071428571,2,0,2.5,2,0,2
3223,276894,90.79487179,120.7435897,39,20,61.87179487,900,1,879.9666667,4537,1004.866667,0,4798,706.2666667,5848,14.86666667,135.1333333,1.6,11,11.1,129.7666667,764,3,1674.777778,6830,61,18.5,298,0,1177.111111,8908,0,24.77777778,216.2777778,1103,3,225.2222222,1132,8,2.611111111,18,1,5,2,0,4
3224,276895,68.25,167.1666667,12,12,88,900,1,717.475,3206,844.075,0,3573,149.925,1233,9.275,74.95,0.325,2,67.575,65.625,355,0,2250.866667,6397,0,180.2,762,0,399.8,1408,0,24.73333333,175,711,0,199.8666667,741,2,0.933333333,3,0,2.5,1,0,1
3225,276896,85.22580645,106.7096774,31,20,106.2580645,1000,1,833.6315789,3493,919.2368421,0,3906,488.2631579,3862,9.842105263,91.71052632,0.921052632,4,49.05263158,87.89473684,763,0,1940.611111,6381,334,103.5555556,569,0,1030.777778,4253,145,20.77777778,185.5555556,887,11,193.6111111,900,17,2.055555556,5,2,5,2,0,4
3226,276897,84.73333333,131.9333333,30,17,136.4666667,1000,1,595.1694915,3062,697.7288136,0,3485,290.8813559,2317,8.966101695,71.76271186,0.559322034,3,36.71186441,67.40677966,440,2,1871.181818,6051,20,98.45454545,951,0,780.0909091,3517,0,24.04545455,180.7727273,1237,4,192.4545455,1255,4,1.681818182,5,0,4.5,1,0,4
3227,276898,84.07142857,125.2857143,14,14,76.21428571,900,1,880.5714286,3033,979.7714286,0,3282,436.9428571,2698,7.314285714,75.94285714,0.6,2,69.88571429,73.22857143,646,3,2286.133333,8858,47,163.0666667,1265,0,1019.533333,2923,0,17.06666667,170.8666667,1051,3,177.2,1092,3,1.666666667,4,0,4.5,0,0,1
3228,276899,86.58064516,62.58064516,31,19,107.8387097,1000,1,1260.6,6936,1463.285714,0,8546,940.4857143,6842,19.28571429,139.4,1.857142857,16,45.65714286,129.1714286,1181,3,3012.647059,11127,108,94,463,0,1936.294118,9116,0,39.70588235,265.9411765,1206,13,287,1305,13,3.941176471,18,1,5.5,2,0,3
3229,276900,92.15151515,69.15151515,33,21,102.8484848,1000,1,1152.833333,3480,1339.966667,0,4071,1175.233333,3635,15.96666667,190.3666667,1.266666667,6,3.666666667,184.4,911,6,3349.916667,9136,386,9.166666667,76,0,2938.083333,6570,0,39.91666667,461,1376,29,475.9166667,1405,30,3.25,8,1,5.5,1,0,4
3230,276901,85.31428571,87.74285714,35,20,99.08571429,1000,1,1122.145833,4184,1252.916667,0,4743,524.8333333,1845,10.625,106.3125,0.791666667,3,117.8958333,99.16666667,872,5,3341.111111,13716,147,314.3888889,3515,0,1399.555556,4174,160,28.33333333,264.4444444,1919,17,283.5,1992,17,2.277777778,5,1,5,1,0,3
3231,276902,91.33962264,42.90566038,53,22,79.13207547,1000,1,500.9597701,3691,577.0114943,0,4140,402.2356322,5401,8.827586207,70.06321839,0.701149425,13,91.63793103,64.35057471,601,0,3238.709677,16527,0,514.3548387,4750,0,2257.709677,23626,0,49.5483871,361.1935484,3123,11,393.2580645,3193,12,4.258064516,61,2,6.5,2,83,7
3232,276903,73.85714286,71.91428571,35,19,78.68571429,900,1,549.6944444,2251,652.8888889,0,2456,366.0833333,2220,7.583333333,67.16666667,0.75,4,17.61111111,63.63888889,245,4,1305.777778,3982,76,35.22222222,328,0,732.1666667,2220,15,15.16666667,127.2777778,504,13,134.3333333,516,13,1.5,4,1,4,2,16,3
3233,276904,94.04761905,67.4047619,42,24,84.73809524,1000,1,740.1851852,2740,850.6666667,48,3144,603.9259259,4198,9.407407407,85.7037037,0.851851852,3,28.07407407,82.51851852,443,4,1351.058824,3146,359,44.58823529,647,0,959.1764706,4198,25,14.94117647,131.0588235,443,14,136.1176471,456,17,1.411764706,3,0,4.5,1,0,2
3234,276905,85.1,110,20,19,60.35,900,1,869.3684211,3435,1005.868421,0,4108,262.3421053,2425,10.31578947,77.52631579,0.5,6,47.28947368,65.92105263,386,0,2730.214286,8638,0,128.3571429,575,0,712.0714286,3595,0,28,178.9285714,716,4,210.4285714,759,6,1.785714286,8,0,4,0,0,3
3235,276906,88.46153846,70.8974359,39,23,66.51282051,900,1,745.8684211,4573,906.6447368,0,5498,374.5921053,2013,12.84210526,89.76315789,0.894736842,6,71.78947368,81.88157895,592,0,2871.041667,10993,0,227.3333333,1256,0,1186.208333,4049,0,40.66666667,259.2916667,1209,0,284.25,1295,3,2.875,13,1,5,2,0,3
3236,276907,99.12765957,62.31914894,47,21,103.4893617,1000,1,879.24,3069,1015.52,0,3707,824.34,3690,10.96,107.76,1.22,5,11.64,105.7,731,2,2207.652174,6072,348,25.30434783,438,0,1792.043478,6542,380,23.82608696,229.7826087,901,17,234.2608696,905,17,2.652173913,9,2,5.5,2,16,6
3237,276908,94.09756098,84.92682927,41,23,87.90243902,1000,1,841.3157895,2281,973.1052632,59,2632,738.8421053,1855,10.10526316,93.78947368,1.052631579,2,0,91.78947368,495,18,1232.6,3597,152,0,0,0,935.8666667,1855,160,12.8,116.2666667,527,18,118.8,540,19,1.333333333,3,1,4.5,0,0,2
3238,276909,85.07692308,51.8974359,39,19,83.97435897,900,1,670.8529412,2780,802.3235294,0,3224,464.3235294,2509,11.20588235,102.0588235,0.764705882,3,31.38235294,96.14705882,653,3,1239.954545,3336,0,48.5,559,0,717.5909091,2699,0,17.31818182,148.5909091,832,3,157.7272727,841,5,1.227272727,4,1,4.5,1,0,3
3239,276910,94.71052632,96.42105263,38,20,121.4210526,1000,1,1021.071429,3592,1127.357143,120,3850,541.0714286,2220,9.5,82.35714286,0.928571429,3,2.928571429,81.32142857,428,2,1856.823529,8179,120,4.823529412,82,0,891.1764706,3573,0,15.64705882,133.9411765,714,3,135.6470588,716,4,1.588235294,5,0,4.5,1,0,3
3240,276911,94.97916667,86.95833333,48,21,102.5833333,1000,1,440.3550725,2300,518.4130435,0,2739,313.3115942,3310,8.239130435,63.26811594,0.717391304,12,34.28985507,58.82608696,385,0,2861.64,12310,0,189.28,942,0,1729.48,11319,0,45.48,324.72,1449,3,349.24,1506,3,4.28,38,1,6,2,72,4
3241,276912,56.52941176,117.2941176,17,12,116.5294118,900,1,647.3090909,2775,721.0727273,0,3244,153.6727273,1317,6.218181818,35.58181818,0.218181818,1,66.85454545,30.85454545,150,2,1982.95,7611,0,183.85,982,0,422.6,1560,-20,17.1,84.85,289,2,97.85,293,5,0.75,4,0,3.5,1,0,1
3242,276913,81.97142857,80.51428571,35,21,70.05714286,900,1,872.34375,3448,968.03125,0,3781,423.34375,1505,9.25,78.4375,0.71875,3,32.375,73.78125,457,3,2065.133333,6594,60,69.06666667,732,0,903.1333333,2238,0,19.73333333,157.4,744,10,167.3333333,751,10,1.533333333,3,0,4,1,0,2
3243,276914,78.75,86.82142857,28,19,51.92857143,900,1,659.7761194,3850,754.358209,0,4354,348.3432836,2405,10,74.1641791,0.656716418,5,55.40298507,67.02985075,573,1,2660.105263,9172,0,195.3684211,936,0,1228.368421,5122,0,35.26315789,236.3684211,1231,1,261.5263158,1305,2,2.368421053,12,0,5,0,0,3
3244,276915,68.02941176,65.23529412,34,19,80.94117647,900,1,1002.645161,3037,1214.645161,64,3454,644.5806452,3850,14.67741935,113,1.322580645,5,0,105.3548387,507,5,2353.375,6424,136,0,0,0,1248.875,3850,160,28.4375,204.125,749,24,218.9375,778,25,2.625,9,0,5,2,16,3
3245,276916,73,36.6,25,15,130.44,1000,1,840.7,2921,988.0666667,0,3293,698.3666667,2850,12.76666667,112.2333333,1.033333333,3,47.23333333,104.6666667,575,4,1852.625,7726,131,88.5625,857,0,1309.4375,7211,125,23.9375,196.25,1018,13,210.4375,1040,17,2,9,0,5,2,0,3
3246,276917,96.10204082,46.26530612,49,23,111.122449,1000,1,507.7508306,4549,599.4883721,0,5284,344.0299003,3943,7.96013289,60.02657807,0.551495017,9,67.6179402,55.17940199,1316,0,5468.060606,25298,48,616.7575758,3116,0,3137.969697,22337,0,72.60606061,503.3030303,3129,4,547.5151515,3308,4,5.727272727,59,3,7.5,2,0,7
3247,276918,72.76666667,99.06666667,30,16,33.13333333,100,1,756.4444444,2435,887.037037,0,3563,190.7037037,1597,9.388888889,70.42592593,0.407407407,2,46.42592593,62.57407407,356,1,2177.272727,4715,0,113.9545455,1282,0,468.0909091,1702,0,23.04545455,153.5909091,505,10,172.8636364,531,10,1.090909091,3,0,3.5,2,0,2
3248,276919,85.76315789,150.3157895,38,22,51.92105263,900,1,398.2542373,2300,448.9661017,0,2407,176.6779661,1000,5.101694915,34.98305085,0.355932203,2,54.62711864,32.42372881,203,1,1558.176471,3752,250,189.5882353,1355,0,613.1764706,1533,0,17.70588235,112.5294118,464,3,121.4117647,486,5,1.294117647,5,0,3.5,2,0,2
